id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
500550,UKR-2023-1-14117-6797,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-11-23,The Armed Forces of the Russian Federation destroyed up to 50 soldiers of the Armed Forces of Ukraine in the Kherson direction - the Ministry of Defense of the Russian Federation""",Unified news feed,2023-11-23,The Armed Forces of the Russian Federation destroyed up to 50 soldiers of the Armed Forces of Ukraine in the Kherson direction - the Ministry of Defense of the Russian Federation,the Ministry of Defense of the Russian Federation,4,Kherson oblast,Kherson direction,Kherson oblast,,46.640600,32.615890,POINT (32.61589 46.6406),196986,Ukraine,369,Europe,2,2,2023-11-22 00:00:00.000,2023-11-23 00:00:00.000,0,2,0,0,2,2,2,365,369
500551,UKR-2023-1-14117-6798,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-11-23,The Armed Forces of the Russian Federation defeated two brigades of the Armed Forces of Ukraine in the areas of Novomikhailovka and Priyutnoye during the day""",Unified news feed,2023-11-23,The Armed Forces of the Russian Federation defeated two brigades of the Armed Forces of Ukraine in the areas of Novomikhailovka and Priyutnoye during the day,the Ministry of Defense of the Russian Federation,2,Novomykhailivka village,in the areas of Novomykhailivka and Priyutne in the Yuzhnodonetsk direction,Donetsk oblast,Pokrovsk raion,47.853324,37.484174,POINT (37.484174 47.853324),198435,Ukraine,369,Europe,2,2,2023-11-22 00:00:00.000,2023-11-23 00:00:00.000,0,2,0,0,2,2,2,365,369
500552,UKR-2023-1-14117-6799,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-11-23,The Armed Forces of the Russian Federation repelled the attack of the Armed Forces of Ukraine in the Krasnolimansky direction - the Ministry of Defense of the Russian Federation""",Unified news feed,2023-11-23,The Armed Forces of the Russian Federation repelled the attack of the Armed Forces of Ukraine in the Krasnolimansky direction - the Ministry of Defense of the Russian Federation,the Russian Defense Ministry,2,Hryhorivka village,in the area of the village of Grigorovka in the Donetsk People's Republic,Donetsk oblast,Bakhmut raion,48.925940,38.185830,POINT (38.18583 48.92594),199877,Ukraine,369,Europe,2,2,2023-11-22 00:00:00.000,2023-11-23 00:00:00.000,0,2,0,0,2,2,2,365,369
500504,UKR-2023-1-14117-6784,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-11-23,The Russians killed two civilians in Donetsk region in a day""",Ukrinform,2023-11-23,The Russians killed two civilians in Donetsk region in a day,"Ukraine (Acting Ihor Moroz, head of the Donetsk regional military administration)",1,Pivnichne (Severnoy) village,Donetsk region: in Chasovoy Yar and Severnoy,Donetsk oblast,Bakhmut raion,48.397850,37.909350,POINT (37.90935 48.39785),199156,Ukraine,369,Europe,1,1,2023-11-22 00:00:00.000,2023-11-22 00:00:00.000,0,0,1,0,1,1,1,365,369
500455,UKR-2023-1-14117-6769,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-11-22,The Russian military shelled the center of Kherson - one person was killed""",Ukrinform,2023-11-22,The Russian military shelled the center of Kherson - one person was killed,Ukraine (Kherson MBA ),1,Kherson town,center of Kherson,Kherson oblast,Kherson raion,46.636950,32.614580,POINT (32.61458 46.63695),196986,Ukraine,369,Europe,1,1,2023-11-22 00:00:00.000,2023-11-22 00:00:00.000,0,0,1,0,1,1,1,365,369
500467,UKR-2023-1-14117-6773,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,2,"""Ukrinform,2023-11-23,Tarnavskyi called the losses of Russians in the Tavry direction - ""minus"" eight tanks and 700 soldiers"";""Ukrinform,2023-11-23,Aviation of the Defense Forces struck 11 areas of enemy concentration during the day""",Ukrinform;Ukrinform,2023-11-23;2023-11-23,"Tarnavskyi called the losses of Russians in the Tavry direction - ""minus"" eight tanks and 700 soldiers;Aviation of the Defense Forces struck 11 areas of enemy concentration during the day",General Staff of the Armed Forces of Ukraine,5,Yuzhno-Donetsk and Zaporozhye direction,Melitopol direction / Tavria,,,47.704948,36.705201,POINT (36.705201 47.704948),198434,Ukraine,369,Europe,2,2,2023-11-22 00:00:00.000,2023-11-23 00:00:00.000,2,0,0,0,2,700,2,365,369
500469,UKR-2023-1-14117-6772,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,2,"""Ukrinform,2023-11-23,Aviation of the Defense Forces struck 11 areas of enemy concentration during the day"";""Ukrinform,2023-11-23,Battles for Bakhmut: the Russians used more than 40 kamikaze drones in a day""",Ukrinform;Ukrinform,2023-11-23;2023-11-23,Aviation of the Defense Forces struck 11 areas of enemy concentration during the day;Battles for Bakhmut: the Russians used more than 40 kamikaze drones in a day,"General Staff of the Armed Forces of Ukraine; Volodymyr Fityo, head of the public relations service of the Ground Forces of the Armed Forces of Ukraine",2,Bakhmut town,"south of Bakhmut, Donetsk region",Donetsk oblast,Bakhmut raion,48.592436,37.999930,POINT (37.99993 48.592436),199876,Ukraine,369,Europe,2,2,2023-11-22 00:00:00.000,2023-11-23 00:00:00.000,2,0,0,0,2,164,2,365,369
500482,UKR-2023-1-14117-6774,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,2,"""Ukrinform,2023-11-23,Russian propagandist Maksudov - Andryushchenko was eliminated in Zaporizhzhia"";""The Moscow Times,2023-11-23,Russia Says Reporter Dies After Ukraine Drone Attack""",Ukrinform;The Moscow Times,2023-11-23;2023-11-23,Russian propagandist Maksudov - Andryushchenko was eliminated in Zaporizhzhia;Russia Says Reporter Dies After Ukraine Drone Attack,"Petro Andryushchenko, adviser to the mayor of Mariupol; Ministry of Defense of the Russian Federation",4,Zaporizhzhya oblast,Zaporizhzhia,Zaporizhzhya oblast,,47.839720,35.140570,POINT (35.14057 47.83972),198431,Ukraine,369,Europe,1,1,2023-11-22 00:00:00.000,2023-11-22 00:00:00.000,0,0,0,1,1,1,1,365,369
502591,UKR-2023-1-14117-7302,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Reporting from Ukraine,2023-11-24,    1:15 / 5:20   23 Nov: CHECKMATE. Russian Forces DESTROYED DURING REDEPLOYMENT | War in Ukraine Explained""",Reporting from Ukraine,2023-11-24,1:15 / 5:20   23 Nov: CHECKMATE. Russian Forces DESTROYED DURING REDEPLOYMENT | War in Ukraine Explained,Reporting from Ukraine,2,Obryvka village,near Obryvka,Kherson oblast,Kakhovka raion,46.686210,33.223080,POINT (33.22308 46.68621),196987,Ukraine,369,Europe,1,2,2023-11-22 00:00:00.000,2023-11-23 00:00:00.000,3,0,0,0,3,3,3,365,369
502593,UKR-2023-1-14117-7303,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Reporting from Ukraine,2023-11-24,    1:15 / 5:20   23 Nov: CHECKMATE. Russian Forces DESTROYED DURING REDEPLOYMENT | War in Ukraine Explained""",Reporting from Ukraine,2023-11-24,1:15 / 5:20   23 Nov: CHECKMATE. Russian Forces DESTROYED DURING REDEPLOYMENT | War in Ukraine Explained,Reporting from Ukraine,2,Chaplynka town,near Chaplynka,Kherson oblast,Kakhovka raion,46.364540,33.540870,POINT (33.54087 46.36454),196268,Ukraine,369,Europe,1,2,2023-11-22 00:00:00.000,2023-11-23 00:00:00.000,3,0,0,0,3,3,3,365,369
503643,UKR-2023-1-14117-7659,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ELECTRONIC PETITIONS  Official online representation of the President of Ukraine,2023-12-18,Awarded the title of Hero of Ukraine (posthumously).""",ELECTRONIC PETITIONS  Official online representation of the President of Ukraine,2023-12-18,Awarded the title of Hero of Ukraine (posthumously).,Ukraine,2,Novoprokopivka village,71st separate Yeger assault brigade A4030,Zaporizhzhya oblast,Polohy raion,47.411565,35.840854,POINT (35.840854 47.411565),197712,Ukraine,369,Europe,1,1,2023-11-23 00:00:00.000,2023-11-23 00:00:00.000,0,1,0,0,1,1,1,365,369
500494,UKR-2023-1-14117-6779,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,2,"""Ukrinform,2023-11-23,In the Kherson region, the Russians killed a cyclist with a drone"";""Ukrinform,2023-11-23,The Russians shelled Chornobayivka - three were killed and some were wounded""",Ukrinform;Ukrinform,2023-11-23;2023-11-23,"In the Kherson region, the Russians killed a cyclist with a drone;The Russians shelled Chornobayivka - three were killed and some were wounded","Ukraine (Oleksandr Prokudin, the head of the Kherson Regional Military Administration)",1,Chornobaivka village,"Chornobayivka, Kherson district",Kherson oblast,Kherson raion,46.693345,32.541668,POINT (32.541668 46.693345),196986,Ukraine,369,Europe,1,1,2023-11-23 00:00:00.000,2023-11-23 00:00:00.000,0,0,3,0,3,3,3,365,369
500495,UKR-2023-1-14117-6778,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-11-23,In the Kherson region, the Russians killed a cyclist with a drone""",Ukrinform,2023-11-23,"In the Kherson region, the Russians killed a cyclist with a drone","Ukraine (Oleksandr Prokudin, the head of the Kherson Regional Military Administration)",1,Beryslav town,"town of Berislav, Berislav district.",Kherson oblast,Beryslav raion,46.842916,33.432214,POINT (33.432214 46.842916),196987,Ukraine,369,Europe,1,1,2023-11-23 00:00:00.000,2023-11-23 00:00:00.000,0,0,1,0,1,1,1,365,369
500886,UKR-2023-1-14117-6845,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-11-25,Group of troops ""Center"" hit more than 200 targets in the Krasnolimansky direction - Russian Defense Ministry""",Unified news feed,2023-11-25,"Group of troops ""Center"" hit more than 200 targets in the Krasnolimansky direction - Russian Defense Ministry","the head of the group's press center, Alexander Savchuk",2,Torske village,"in the areas of Serebryanka, Yampolivka, Chervona Dibrova, Torske, in the Krasnolimansk direction",Donetsk oblast,Kramatorsk raion,48.999497,37.967459,POINT (37.967459 48.999497),199876,Ukraine,369,Europe,2,2,2023-11-23 00:00:00.000,2023-11-24 00:00:00.000,0,2,0,0,2,2,2,365,369
500880,UKR-2023-1-14117-6842,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-11-24,The South group shot down 12 drones and 6 HIMARS shells of the Armed Forces of Ukraine in the Donetsk direction""",Unified news feed,2023-11-24,The South group shot down 12 drones and 6 HIMARS shells of the Armed Forces of Ukraine in the Donetsk direction,"the head of the press center of the group, Vadim Astafiev",2,Kurdiumivka village,"areas of the settlements of Rozdolivka, Kurdiumivka and Vasyukivka.",Donetsk oblast,Bakhmut raion,48.469339,37.959252,POINT (37.959252 48.469339),199156,Ukraine,369,Europe,2,2,2023-11-23 00:00:00.000,2023-11-24 00:00:00.000,0,1,0,0,1,1,1,365,369
500882,UKR-2023-1-14117-6841,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-11-24,The South group shot down 12 drones and 6 HIMARS shells of the Armed Forces of Ukraine in the Donetsk direction""",Unified news feed,2023-11-24,The South group shot down 12 drones and 6 HIMARS shells of the Armed Forces of Ukraine in the Donetsk direction,"the head of the press center of the group, Vadim Astafiev",2,Rozdolivka village,"areas of the settlements of Rozdolivka, Kurdiumivka and Vasyukivka.",Donetsk oblast,Bakhmut raion,48.754510,38.081360,POINT (38.08136 48.75451),199877,Ukraine,369,Europe,2,2,2023-11-23 00:00:00.000,2023-11-24 00:00:00.000,0,1,0,0,1,1,1,365,369
500883,UKR-2023-1-14117-6843,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-11-24,One person killed, another wounded in Kherson region in shelling by the Armed Forces of Ukraine""",Unified news feed,2023-11-24,"One person killed, another wounded in Kherson region in shelling by the Armed Forces of Ukraine",the chairman of the regional government Andrey Alekseenko,1,Zavodivka village,the village of Zavodivka in the Kherson region,Kherson oblast,Kherson raion,47.047462,33.804722,POINT (33.804722827241406 47.047462042447215),197708,Ukraine,369,Europe,2,2,2023-11-23 00:00:00.000,2023-11-24 00:00:00.000,0,0,1,0,1,1,1,365,369
501249,UKR-2023-1-14117-6951,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Militarnyi,2023-11-24,Ukrainian Military Successfully Targets Russian Forces in Kharkiv Region""",Militarnyi,2023-11-24,Ukrainian Military Successfully Targets Russian Forces in Kharkiv Region,"Militarnyi, (UA) 14th Mechanized Brigade",1,Pershotravneve village,"village of Pershotravneve, in the Kharkiv region.",Kharkiv oblast,Kupiansk raion,49.740630,37.913330,POINT (37.91333 49.74063),201316,Ukraine,369,Europe,1,2,2023-11-23 00:00:00.000,2023-11-24 00:00:00.000,2,0,0,0,2,2,2,365,369
501166,UKR-2023-1-14117-6926,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-11-24,In the Kherson region, anti-aircraft gunners of PC ""South"" destroyed a reconnaissance drone of the invaders""",Ukrinform,2023-11-24,"In the Kherson region, anti-aircraft gunners of PC ""South"" destroyed a reconnaissance drone of the invaders","Ukraine (PC ""South"" )",5,Southern Ukraine,in the south,,,47.333839,33.565379,POINT (33.565379 47.333839),197708,Ukraine,369,Europe,2,2,2023-11-23 00:00:00.000,2023-11-24 00:00:00.000,2,0,0,0,2,20,2,365,369
501161,UKR-2023-1-14117-6922,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,2,"""Ukrinform,2023-11-24,The defense forces repelled 20 enemy attacks in the Avdiiv direction during the day"";""Ukrinform,2023-11-24,The Russians did not succeed in the Bakhmut and Lyman-Kupian directions - Fityo""",Ukrinform;Ukrinform,2023-11-24;2023-11-24,The defense forces repelled 20 enemy attacks in the Avdiiv direction during the day;The Russians did not succeed in the Bakhmut and Lyman-Kupian directions - Fityo,General Staff of the Armed Forces of Ukraine,2,Bakhmut town,south of Bakhmut in the Donetsk region,Donetsk oblast,Bakhmut raion,48.592436,37.999930,POINT (37.99993 48.592436),199876,Ukraine,369,Europe,2,2,2023-11-23 00:00:00.000,2023-11-24 00:00:00.000,2,0,0,0,2,203,2,365,369
501162,UKR-2023-1-14117-6923,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,2,"""Ukrinform,2023-11-24,The defense forces repelled 20 enemy attacks in the Avdiiv direction during the day"";""Ukrinform,2023-11-24,In the Taurian direction, Russian casualties for the second day in a row amount to about 700 people""",Ukrinform;Ukrinform,2023-11-24;2023-11-24,"The defense forces repelled 20 enemy attacks in the Avdiiv direction during the day;In the Taurian direction, Russian casualties for the second day in a row amount to about 700 people",General Staff of the Armed Forces of Ukraine,5,Yuzhno-Donetsk and Zaporozhye direction,Melitopol direction /Tavria,,,47.704948,36.705201,POINT (36.705201 47.704948),198434,Ukraine,369,Europe,2,2,2023-11-23 00:00:00.000,2023-11-24 00:00:00.000,2,0,0,0,2,675,2,365,369
